municipio,fecha,sintomas_nuevos,ingreso_nuevos,muertes_nuevas,sintomas_acumulados,ingreso_acumulados,muertes_acumuladas,clave
"Tlapanalá, Puebla",2020-04-17,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-04-18,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-04-19,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-04-20,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-04-21,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-04-22,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-04-23,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-04-24,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-04-25,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-04-26,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-04-27,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-04-28,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-04-29,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-04-30,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-01,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-02,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-03,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-04,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-05,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-06,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-07,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-08,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-09,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-10,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-11,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-12,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-13,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-14,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-15,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-16,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-17,0,0,0,3,3,0,21_185
"Tlapanalá, Puebla",2020-05-18,0,0,0,3,3,0,21_185
"Tlatlauquitepec, Puebla",2020-05-06,1,0,0,1,0,0,21_186
"Tlatlauquitepec, Puebla",2020-05-07,0,0,0,1,0,0,21_186
"Tlatlauquitepec, Puebla",2020-05-08,0,0,0,1,0,0,21_186
"Tlatlauquitepec, Puebla",2020-05-09,0,0,0,1,0,0,21_186
"Tlatlauquitepec, Puebla",2020-05-10,0,0,0,1,0,0,21_186
"Tlatlauquitepec, Puebla",2020-05-11,0,0,0,1,0,0,21_186
"Tlatlauquitepec, Puebla",2020-05-12,0,0,0,1,0,0,21_186
"Tlatlauquitepec, Puebla",2020-05-13,0,0,0,1,0,0,21_186
"Tlatlauquitepec, Puebla",2020-05-14,0,0,0,1,0,0,21_186
"Tlatlauquitepec, Puebla",2020-05-15,0,1,0,1,1,0,21_186
"Tlatlauquitepec, Puebla",2020-05-16,0,0,0,1,1,0,21_186
"Tlatlauquitepec, Puebla",2020-05-17,0,0,0,1,1,0,21_186
"Tlatlauquitepec, Puebla",2020-05-18,0,0,0,1,1,0,21_186
"Tochtepec, Puebla",2020-05-07,1,0,0,1,0,0,21_189
"Tochtepec, Puebla",2020-05-08,0,0,0,1,0,0,21_189
"Tochtepec, Puebla",2020-05-09,0,0,0,1,0,0,21_189
"Tochtepec, Puebla",2020-05-10,0,0,0,1,0,0,21_189
"Tochtepec, Puebla",2020-05-11,1,0,0,2,0,0,21_189
"Tochtepec, Puebla",2020-05-12,0,1,0,2,1,0,21_189
"Tochtepec, Puebla",2020-05-13,0,0,0,2,1,0,21_189
"Tochtepec, Puebla",2020-05-14,0,0,0,2,1,0,21_189
"Tochtepec, Puebla",2020-05-15,0,1,0,2,2,0,21_189
"Tochtepec, Puebla",2020-05-16,0,0,0,2,2,0,21_189
"Tochtepec, Puebla",2020-05-17,0,0,0,2,2,0,21_189
"Tochtepec, Puebla",2020-05-18,0,0,0,2,2,0,21_189
"Tulcingo, Puebla",2020-03-21,2,0,0,2,0,0,21_191
"Tulcingo, Puebla",2020-03-22,0,0,0,2,0,0,21_191
"Tulcingo, Puebla",2020-03-23,2,0,0,4,0,0,21_191
"Tulcingo, Puebla",2020-03-24,1,0,0,5,0,0,21_191
"Tulcingo, Puebla",2020-03-25,1,1,0,6,1,0,21_191
"Tulcingo, Puebla",2020-03-26,0,1,0,6,2,0,21_191
"Tulcingo, Puebla",2020-03-27,0,0,0,6,2,0,21_191
"Tulcingo, Puebla",2020-03-28,0,0,0,6,2,0,21_191
"Tulcingo, Puebla",2020-03-29,0,0,0,6,2,0,21_191
"Tulcingo, Puebla",2020-03-30,0,1,0,6,3,0,21_191
"Tulcingo, Puebla",2020-03-31,0,1,0,6,4,0,21_191
"Tulcingo, Puebla",2020-04-01,0,1,0,6,5,0,21_191
"Tulcingo, Puebla",2020-04-02,0,1,0,6,6,0,21_191
"Tulcingo, Puebla",2020-04-03,0,0,0,6,6,0,21_191
"Tulcingo, Puebla",2020-04-04,0,0,0,6,6,0,21_191
"Tulcingo, Puebla",2020-04-05,1,0,0,7,6,0,21_191
"Tulcingo, Puebla",2020-04-06,0,0,0,7,6,0,21_191
"Tulcingo, Puebla",2020-04-07,0,0,0,7,6,0,21_191
"Tulcingo, Puebla",2020-04-08,0,1,0,7,7,0,21_191
"Tulcingo, Puebla",2020-04-09,0,0,0,7,7,0,21_191
"Tulcingo, Puebla",2020-04-10,0,0,0,7,7,0,21_191
"Tulcingo, Puebla",2020-04-11,0,0,0,7,7,0,21_191
"Tulcingo, Puebla",2020-04-12,1,0,0,8,7,0,21_191
"Tulcingo, Puebla",2020-04-13,0,1,0,8,8,0,21_191
"Tulcingo, Puebla",2020-04-14,0,0,0,8,8,0,21_191
"Tulcingo, Puebla",2020-04-15,1,0,0,9,8,0,21_191
"Tulcingo, Puebla",2020-04-16,0,0,0,9,8,0,21_191
"Tulcingo, Puebla",2020-04-17,0,0,0,9,8,0,21_191
"Tulcingo, Puebla",2020-04-18,0,0,0,9,8,0,21_191
"Tulcingo, Puebla",2020-04-19,0,0,1,9,8,1,21_191
"Tulcingo, Puebla",2020-04-20,0,0,0,9,8,1,21_191
"Tulcingo, Puebla",2020-04-21,0,1,0,9,9,1,21_191
"Tulcingo, Puebla",2020-04-22,0,0,0,9,9,1,21_191
"Tulcingo, Puebla",2020-04-23,0,0,0,9,9,1,21_191
"Tulcingo, Puebla",2020-04-24,0,0,0,9,9,1,21_191
"Tulcingo, Puebla",2020-04-25,0,0,0,9,9,1,21_191
"Tulcingo, Puebla",2020-04-26,0,0,0,9,9,1,21_191
"Tulcingo, Puebla",2020-04-27,0,0,0,9,9,1,21_191
"Tulcingo, Puebla",2020-04-28,0,0,0,9,9,1,21_191
"Tulcingo, Puebla",2020-04-29,0,0,0,9,9,1,21_191
"Tulcingo, Puebla",2020-04-30,0,0,0,9,9,1,21_191
"Tulcingo, Puebla",2020-05-01,0,0,0,9,9,1,21_191
"Tulcingo, Puebla",2020-05-02,1,0,0,10,9,1,21_191
"Tulcingo, Puebla",2020-05-03,0,0,0,10,9,1,21_191
"Tulcingo, Puebla",2020-05-04,0,0,0,10,9,1,21_191
"Tulcingo, Puebla",2020-05-05,0,0,0,10,9,1,21_191
"Tulcingo, Puebla",2020-05-06,0,0,0,10,9,1,21_191
"Tulcingo, Puebla",2020-05-07,0,1,0,10,10,1,21_191
"Tulcingo, Puebla",2020-05-08,0,0,0,10,10,1,21_191
"Tulcingo, Puebla",2020-05-09,0,0,0,10,10,1,21_191
"Tulcingo, Puebla",2020-05-10,0,0,0,10,10,1,21_191
"Tulcingo, Puebla",2020-05-11,0,0,0,10,10,1,21_191
"Tulcingo, Puebla",2020-05-12,0,0,0,10,10,1,21_191
"Tulcingo, Puebla",2020-05-13,0,0,0,10,10,1,21_191
"Tulcingo, Puebla",2020-05-14,0,0,0,10,10,1,21_191
"Tulcingo, Puebla",2020-05-15,0,0,0,10,10,1,21_191
"Tulcingo, Puebla",2020-05-16,0,0,0,10,10,1,21_191
"Tulcingo, Puebla",2020-05-17,0,0,0,10,10,1,21_191
"Tulcingo, Puebla",2020-05-18,0,0,0,10,10,1,21_191
"Venustiano Carranza, Puebla",2020-04-24,1,0,0,1,0,0,21_194
"Venustiano Carranza, Puebla",2020-04-25,0,0,0,1,0,0,21_194
"Venustiano Carranza, Puebla",2020-04-26,0,0,0,1,0,0,21_194
"Venustiano Carranza, Puebla",2020-04-27,0,0,0,1,0,0,21_194
"Venustiano Carranza, Puebla",2020-04-28,1,0,0,2,0,0,21_194
"Venustiano Carranza, Puebla",2020-04-29,0,1,0,2,1,0,21_194
"Venustiano Carranza, Puebla",2020-04-30,0,0,0,2,1,0,21_194
"Venustiano Carranza, Puebla",2020-05-01,0,0,0,2,1,0,21_194
"Venustiano Carranza, Puebla",2020-05-02,0,0,0,2,1,0,21_194
"Venustiano Carranza, Puebla",2020-05-03,0,0,0,2,1,0,21_194
"Venustiano Carranza, Puebla",2020-05-04,0,1,0,2,2,0,21_194
"Venustiano Carranza, Puebla",2020-05-05,1,0,0,3,2,0,21_194
"Venustiano Carranza, Puebla",2020-05-06,0,0,0,3,2,0,21_194
"Venustiano Carranza, Puebla",2020-05-07,0,0,0,3,2,0,21_194
"Venustiano Carranza, Puebla",2020-05-08,0,0,0,3,2,0,21_194
"Venustiano Carranza, Puebla",2020-05-09,0,0,0,3,2,0,21_194
"Venustiano Carranza, Puebla",2020-05-10,0,1,0,3,3,0,21_194
"Venustiano Carranza, Puebla",2020-05-11,0,0,0,3,3,0,21_194
"Venustiano Carranza, Puebla",2020-05-12,0,0,0,3,3,0,21_194
"Venustiano Carranza, Puebla",2020-05-13,0,0,0,3,3,0,21_194
"Venustiano Carranza, Puebla",2020-05-14,0,0,0,3,3,0,21_194
"Venustiano Carranza, Puebla",2020-05-15,0,0,0,3,3,0,21_194
"Venustiano Carranza, Puebla",2020-05-16,0,0,0,3,3,0,21_194
"Venustiano Carranza, Puebla",2020-05-17,0,0,0,3,3,0,21_194
"Venustiano Carranza, Puebla",2020-05-18,0,0,0,3,3,0,21_194
"Xicotepec, Puebla",2020-04-06,1,0,0,1,0,0,21_197
"Xicotepec, Puebla",2020-04-07,0,0,0,1,0,0,21_197
"Xicotepec, Puebla",2020-04-08,0,0,0,1,0,0,21_197
"Xicotepec, Puebla",2020-04-09,0,0,0,1,0,0,21_197
"Xicotepec, Puebla",2020-04-10,0,0,0,1,0,0,21_197
"Xicotepec, Puebla",2020-04-11,0,0,0,1,0,0,21_197
"Xicotepec, Puebla",2020-04-12,0,0,0,1,0,0,21_197
"Xicotepec, Puebla",2020-04-13,0,1,0,1,1,0,21_197
"Xicotepec, Puebla",2020-04-14,0,0,0,1,1,0,21_197
"Xicotepec, Puebla",2020-04-15,0,0,0,1,1,0,21_197
"Xicotepec, Puebla",2020-04-16,0,0,0,1,1,0,21_197
"Xicotepec, Puebla",2020-04-17,0,0,0,1,1,0,21_197
"Xicotepec, Puebla",2020-04-18,0,0,0,1,1,0,21_197
"Xicotepec, Puebla",2020-04-19,0,0,0,1,1,0,21_197
"Xicotepec, Puebla",2020-04-20,0,0,0,1,1,0,21_197
"Xicotepec, Puebla",2020-04-21,0,0,0,1,1,0,21_197
"Xicotepec, Puebla",2020-04-22,0,0,0,1,1,0,21_197
"Xicotepec, Puebla",2020-04-23,0,0,0,1,1,0,21_197
"Xicotepec, Puebla",2020-04-24,2,0,0,3,1,0,21_197
"Xicotepec, Puebla",2020-04-25,1,0,0,4,1,0,21_197
"Xicotepec, Puebla",2020-04-26,0,0,0,4,1,0,21_197
"Xicotepec, Puebla",2020-04-27,0,1,0,4,2,0,21_197
"Xicotepec, Puebla",2020-04-28,0,0,0,4,2,0,21_197
"Xicotepec, Puebla",2020-04-29,0,1,0,4,3,0,21_197
"Xicotepec, Puebla",2020-04-30,0,1,0,4,4,0,21_197
"Xicotepec, Puebla",2020-05-01,0,0,0,4,4,0,21_197
"Xicotepec, Puebla",2020-05-02,0,0,0,4,4,0,21_197
"Xicotepec, Puebla",2020-05-03,0,0,0,4,4,0,21_197
"Xicotepec, Puebla",2020-05-04,1,1,0,5,5,0,21_197
"Xicotepec, Puebla",2020-05-05,0,0,0,5,5,0,21_197
"Xicotepec, Puebla",2020-05-06,0,0,0,5,5,0,21_197
"Xicotepec, Puebla",2020-05-07,0,0,0,5,5,0,21_197
"Xicotepec, Puebla",2020-05-08,0,0,0,5,5,0,21_197
"Xicotepec, Puebla",2020-05-09,0,0,0,5,5,0,21_197
"Xicotepec, Puebla",2020-05-10,0,0,0,5,5,0,21_197
"Xicotepec, Puebla",2020-05-11,2,0,0,7,5,0,21_197
"Xicotepec, Puebla",2020-05-12,0,0,0,7,5,0,21_197
"Xicotepec, Puebla",2020-05-13,0,1,0,7,6,0,21_197
"Xicotepec, Puebla",2020-05-14,0,1,1,7,7,1,21_197
"Xicotepec, Puebla",2020-05-15,0,0,0,7,7,1,21_197
"Xicotepec, Puebla",2020-05-16,0,0,0,7,7,1,21_197
"Xicotepec, Puebla",2020-05-17,0,0,0,7,7,1,21_197
"Xicotepec, Puebla",2020-05-18,0,0,0,7,7,1,21_197
"Xiutetelco, Puebla",2020-04-20,1,0,0,1,0,0,21_199
"Xiutetelco, Puebla",2020-04-21,0,0,0,1,0,0,21_199
"Xiutetelco, Puebla",2020-04-22,0,0,0,1,0,0,21_199
"Xiutetelco, Puebla",2020-04-23,0,0,0,1,0,0,21_199
"Xiutetelco, Puebla",2020-04-24,0,0,0,1,0,0,21_199
"Xiutetelco, Puebla",2020-04-25,0,0,0,1,0,0,21_199
"Xiutetelco, Puebla",2020-04-26,0,0,0,1,0,0,21_199
"Xiutetelco, Puebla",2020-04-27,0,1,0,1,1,0,21_199
"Xiutetelco, Puebla",2020-04-28,0,0,0,1,1,0,21_199
"Xiutetelco, Puebla",2020-04-29,1,0,1,2,1,1,21_199
"Xiutetelco, Puebla",2020-04-30,0,0,0,2,1,1,21_199
"Xiutetelco, Puebla",2020-05-01,0,1,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-02,0,0,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-03,0,0,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-04,0,0,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-05,0,0,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-06,0,0,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-07,0,0,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-08,0,0,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-09,0,0,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-10,0,0,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-11,0,0,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-12,0,0,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-13,0,0,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-14,0,0,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-15,0,0,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-16,0,0,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-17,0,0,0,2,2,1,21_199
"Xiutetelco, Puebla",2020-05-18,0,0,0,2,2,1,21_199
"Xochitlán De Vicente Suárez, Puebla",2020-04-12,1,0,0,1,0,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-13,0,0,0,1,0,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-14,0,0,0,1,0,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-15,0,0,0,1,0,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-16,0,0,0,1,0,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-17,0,1,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-18,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-19,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-20,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-21,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-22,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-23,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-24,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-25,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-26,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-27,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-28,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-29,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-04-30,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-01,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-02,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-03,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-04,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-05,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-06,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-07,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-08,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-09,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-10,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-11,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-12,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-13,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-14,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-15,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-16,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-17,0,0,0,1,1,0,21_202
"Xochitlán De Vicente Suárez, Puebla",2020-05-18,0,0,0,1,1,0,21_202
"Yehualtepec, Puebla",2020-04-25,1,0,0,1,0,0,21_205
"Yehualtepec, Puebla",2020-04-26,0,0,0,1,0,0,21_205
"Yehualtepec, Puebla",2020-04-27,0,0,0,1,0,0,21_205
"Yehualtepec, Puebla",2020-04-28,0,0,0,1,0,0,21_205
"Yehualtepec, Puebla",2020-04-29,0,0,0,1,0,0,21_205
"Yehualtepec, Puebla",2020-04-30,2,0,0,3,0,0,21_205
"Yehualtepec, Puebla",2020-05-01,0,0,0,3,0,0,21_205
"Yehualtepec, Puebla",2020-05-02,0,0,0,3,0,0,21_205
"Yehualtepec, Puebla",2020-05-03,0,1,0,3,1,0,21_205
"Yehualtepec, Puebla",2020-05-04,0,1,0,3,2,0,21_205
"Yehualtepec, Puebla",2020-05-05,0,1,1,3,3,1,21_205
"Yehualtepec, Puebla",2020-05-06,0,0,0,3,3,1,21_205
"Yehualtepec, Puebla",2020-05-07,0,0,0,3,3,1,21_205
"Yehualtepec, Puebla",2020-05-08,0,0,0,3,3,1,21_205
"Yehualtepec, Puebla",2020-05-09,0,0,1,3,3,2,21_205
"Yehualtepec, Puebla",2020-05-10,0,0,0,3,3,2,21_205
"Yehualtepec, Puebla",2020-05-11,0,0,0,3,3,2,21_205
"Yehualtepec, Puebla",2020-05-12,0,0,0,3,3,2,21_205
"Yehualtepec, Puebla",2020-05-13,0,0,0,3,3,2,21_205
"Yehualtepec, Puebla",2020-05-14,0,0,0,3,3,2,21_205
"Yehualtepec, Puebla",2020-05-15,0,0,0,3,3,2,21_205
"Yehualtepec, Puebla",2020-05-16,0,0,0,3,3,2,21_205
"Yehualtepec, Puebla",2020-05-17,0,0,0,3,3,2,21_205
"Yehualtepec, Puebla",2020-05-18,0,0,0,3,3,2,21_205
"Zacapoaxtla, Puebla",2020-04-17,1,0,0,1,0,0,21_207
"Zacapoaxtla, Puebla",2020-04-18,1,1,0,2,1,0,21_207
"Zacapoaxtla, Puebla",2020-04-19,0,0,0,2,1,0,21_207
"Zacapoaxtla, Puebla",2020-04-20,0,1,0,2,2,0,21_207
"Zacapoaxtla, Puebla",2020-04-21,2,0,0,4,2,0,21_207
"Zacapoaxtla, Puebla",2020-04-22,0,1,0,4,3,0,21_207
"Zacapoaxtla, Puebla",2020-04-23,1,1,0,5,4,0,21_207
"Zacapoaxtla, Puebla",2020-04-24,1,0,0,6,4,0,21_207
"Zacapoaxtla, Puebla",2020-04-25,0,0,0,6,4,0,21_207
"Zacapoaxtla, Puebla",2020-04-26,0,1,0,6,5,0,21_207
"Zacapoaxtla, Puebla",2020-04-27,0,1,0,6,6,0,21_207
"Zacapoaxtla, Puebla",2020-04-28,0,0,1,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-04-29,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-04-30,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-01,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-02,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-03,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-04,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-05,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-06,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-07,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-08,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-09,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-10,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-11,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-12,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-13,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-14,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-15,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-16,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-17,0,0,0,6,6,1,21_207
"Zacapoaxtla, Puebla",2020-05-18,0,0,0,6,6,1,21_207
"Zacatlán, Puebla",2020-04-20,1,0,0,1,0,0,21_208
"Zacatlán, Puebla",2020-04-21,0,0,0,1,0,0,21_208
"Zacatlán, Puebla",2020-04-22,0,0,0,1,0,0,21_208
"Zacatlán, Puebla",2020-04-23,0,0,0,1,0,0,21_208
"Zacatlán, Puebla",2020-04-24,1,0,0,2,0,0,21_208
"Zacatlán, Puebla",2020-04-25,1,0,0,3,0,0,21_208
"Zacatlán, Puebla",2020-04-26,0,0,0,3,0,0,21_208
"Zacatlán, Puebla",2020-04-27,0,1,0,3,1,0,21_208
"Zacatlán, Puebla",2020-04-28,0,1,0,3,2,0,21_208
"Zacatlán, Puebla",2020-04-29,0,1,0,3,3,0,21_208
"Zacatlán, Puebla",2020-04-30,0,0,0,3,3,0,21_208
"Zacatlán, Puebla",2020-05-01,0,0,0,3,3,0,21_208
"Zacatlán, Puebla",2020-05-02,0,0,0,3,3,0,21_208
"Zacatlán, Puebla",2020-05-03,0,0,0,3,3,0,21_208
"Zacatlán, Puebla",2020-05-04,1,1,0,4,4,0,21_208
"Zacatlán, Puebla",2020-05-05,0,0,0,4,4,0,21_208
"Zacatlán, Puebla",2020-05-06,0,0,0,4,4,0,21_208
"Zacatlán, Puebla",2020-05-07,0,0,0,4,4,0,21_208
"Zacatlán, Puebla",2020-05-08,0,0,0,4,4,0,21_208
"Zacatlán, Puebla",2020-05-09,0,0,0,4,4,0,21_208
"Zacatlán, Puebla",2020-05-10,1,0,0,5,4,0,21_208
"Zacatlán, Puebla",2020-05-11,1,0,0,6,4,0,21_208
"Zacatlán, Puebla",2020-05-12,0,1,0,6,5,0,21_208
"Zacatlán, Puebla",2020-05-13,0,0,0,6,5,0,21_208
"Zacatlán, Puebla",2020-05-14,0,1,0,6,6,0,21_208
"Zacatlán, Puebla",2020-05-15,0,0,0,6,6,0,21_208
"Zacatlán, Puebla",2020-05-16,0,0,0,6,6,0,21_208
"Zacatlán, Puebla",2020-05-17,0,0,0,6,6,0,21_208
"Zacatlán, Puebla",2020-05-18,0,0,0,6,6,0,21_208
"Zaragoza, Puebla",2020-04-27,2,0,0,2,0,0,21_211
"Zaragoza, Puebla",2020-04-28,0,1,0,2,1,0,21_211
"Zaragoza, Puebla",2020-04-29,0,0,0,2,1,0,21_211
"Zaragoza, Puebla",2020-04-30,0,0,1,2,1,1,21_211
"Zaragoza, Puebla",2020-05-01,0,0,0,2,1,1,21_211
"Zaragoza, Puebla",2020-05-02,0,0,0,2,1,1,21_211
"Zaragoza, Puebla",2020-05-03,0,0,0,2,1,1,21_211
"Zaragoza, Puebla",2020-05-04,0,1,0,2,2,1,21_211
"Zaragoza, Puebla",2020-05-05,0,0,0,2,2,1,21_211
"Zaragoza, Puebla",2020-05-06,0,0,0,2,2,1,21_211
"Zaragoza, Puebla",2020-05-07,0,0,0,2,2,1,21_211
"Zaragoza, Puebla",2020-05-08,0,0,0,2,2,1,21_211
"Zaragoza, Puebla",2020-05-09,0,0,0,2,2,1,21_211
"Zaragoza, Puebla",2020-05-10,0,0,0,2,2,1,21_211
"Zaragoza, Puebla",2020-05-11,0,0,0,2,2,1,21_211
"Zaragoza, Puebla",2020-05-12,0,0,0,2,2,1,21_211
"Zaragoza, Puebla",2020-05-13,0,0,0,2,2,1,21_211
"Zaragoza, Puebla",2020-05-14,0,0,0,2,2,1,21_211
"Zaragoza, Puebla",2020-05-15,0,0,0,2,2,1,21_211
"Zaragoza, Puebla",2020-05-16,0,0,0,2,2,1,21_211
"Zaragoza, Puebla",2020-05-17,0,0,0,2,2,1,21_211
"Zaragoza, Puebla",2020-05-18,0,0,0,2,2,1,21_211
"Zautla, Puebla",2020-03-27,1,0,0,1,0,0,21_212
"Zautla, Puebla",2020-03-28,0,0,0,1,0,0,21_212
"Zautla, Puebla",2020-03-29,0,0,0,1,0,0,21_212
"Zautla, Puebla",2020-03-30,0,0,0,1,0,0,21_212
"Zautla, Puebla",2020-03-31,0,0,0,1,0,0,21_212
"Zautla, Puebla",2020-04-01,0,1,0,1,1,0,21_212
"Zautla, Puebla",2020-04-02,0,0,0,1,1,0,21_212
"Zautla, Puebla",2020-04-03,0,0,1,1,1,1,21_212
"Zautla, Puebla",2020-04-04,0,0,0,1,1,1,21_212
"Zautla, Puebla",2020-04-05,0,0,0,1,1,1,21_212
"Zautla, Puebla",2020-04-06,0,0,0,1,1,1,21_212
"Zautla, Puebla",2020-04-07,0,0,0,1,1,1,21_212
